request_id,successful,ttft,request_latency,num_input_tokens,num_output_tokens,decode_speed,submit_time,first_token_time,finish_time,error
doc294_q2,True,0.5812702178955078,4.240088701248169,16024,128,34.98397107765526,1787896865.7428203,1787896866.3240905,1787896869.982909,
doc83_q0,True,2.760366916656494,4.275576114654541,16022,128,84.47678391150117,1787896865.8388004,1787896868.5991673,1787896870.1143765,
doc40_q0,True,2.8599965572357178,6.521605014801025,16022,128,34.95731492960072,1787896869.9832373,1787896872.8432338,1787896876.5048423,
doc266_q1,True,4.7886457443237305,6.501626968383789,16024,128,74.723527731739,1787896870.1144578,1787896874.9031036,1787896876.6160848,
doc181_q2,True,2.8498454093933105,6.489476680755615,16024,128,35.168397691035864,1787896876.5050645,1787896879.35491,1787896882.9945412,
doc257_q1,True,4.811951398849487,6.486381530761719,16024,128,76.4439181787905,1787896876.6161673,1787896881.4281187,1787896883.1025488,
doc122_q0,True,2.832749843597412,6.484297037124634,16023,128,35.053634313393076,1787896882.9947264,1787896885.8274763,1787896889.4790235,
doc87_q1,True,4.797925233840942,6.512869358062744,16023,128,74.63800026609215,1787896883.1026237,1787896887.900549,1787896889.615493,
doc240_q0,True,2.8758249282836914,6.330331563949585,16023,128,37.05304794568056,1787896889.4793172,1787896892.355142,1787896895.8096488,
doc55_q2,True,4.789299249649048,6.2823874950408936,16023,128,85.72835557111209,1787896889.615569,1787896894.4048684,1787896895.8979566,
doc283_q1,True,2.8571369647979736,6.491778135299683,16024,128,35.21668137114385,1787896895.8099627,1787896898.6670997,1787896902.301741,
doc96_q2,True,4.826029539108276,6.5351903438568115,16023,128,74.89055426755608,1787896895.8980196,1787896900.724049,1787896902.43321,
doc190_q0,True,2.877634286880493,6.364278078079224,16023,128,36.71152192922833,1787896902.3019843,1787896905.1796186,1787896908.6662624,
doc82_q0,True,4.834878206253052,6.373952388763428,16022,128,83.16688139828312,1787896902.4332826,1787896907.2681608,1787896908.807235,
doc194_q1,True,2.8650872707366943,6.502970218658447,16024,128,35.18529920626604,1787896908.6665418,1787896911.531629,1787896915.169512,
doc300_q1,True,4.78167462348938,6.500832557678223,16024,128,74.45505584709107,1787896908.8073182,1787896913.5889928,1787896915.3081508,
doc133_q2,True,2.8978939056396484,6.345307111740112,16024,128,37.12928864271162,1787896915.169819,1787896918.067713,1787896921.5151262,
doc113_q2,True,4.815586090087891,6.3169167041778564,16024,128,85.25770326583756,1787896915.3082278,1787896920.1238139,1787896921.6251445,
doc188_q1,True,2.8240981101989746,6.488798141479492,16024,128,34.92782462614663,1787896921.5154002,1787896924.3394983,1787896928.0041983,
doc162_q1,True,4.794841051101685,6.482105016708374,16024,128,75.86246290394463,1787896921.62522,1787896926.420061,1787896928.107325,
doc175_q2,True,2.817854881286621,6.252246379852295,16024,128,37.27006663435355,1787896928.004465,1787896930.82232,1787896934.2567115,
doc5_q2,True,4.772117853164673,6.246438264846802,16022,128,86.81966212077207,1787896928.107401,1787896932.8795187,1787896934.3538392,
doc58_q0,True,2.826965093612671,6.4255523681640625,16022,128,35.5695138770691,1787896934.2570074,1787896937.0839725,1787896940.6825597,
doc321_q0,True,4.794649600982666,6.439341068267822,16023,128,77.82614705923284,1787896934.353919,1787896939.1485686,1787896940.79326,
doc24_q2,True,2.819685459136963,6.484906911849976,16023,128,34.922855726835785,1787896940.6827836,1787896943.502469,1787896947.1676905,
doc229_q1,True,4.778445482254028,6.49438214302063,16024,128,74.59482795991752,1787896940.7933283,1787896945.5717738,1787896947.2877104,
doc267_q1,True,0.5818307399749756,4.472604990005493,16024,128,32.898336365569406,1787896947.1680195,1787896947.7498503,1787896951.6406245,
doc103_q2,True,2.7964937686920166,4.458272695541382,16024,128,77.0258895042558,1787896947.2877743,1787896950.084268,1787896951.746047,
doc222_q0,True,2.829296350479126,6.485491514205933,16023,128,35.009072073036705,1787896951.6408756,1787896954.470172,1787896958.126367,
doc303_q0,True,4.786647796630859,6.48261284828186,16023,128,75.47325334056477,1787896951.746122,1787896956.5327697,1787896958.2287347,
doc18_q2,True,2.8210175037384033,6.4967005252838135,16023,128,34.82345981677807,1787896958.126743,1787896960.9477606,1787896964.6234436,
doc158_q0,True,4.808353424072266,6.5071375370025635,16023,128,75.34800862907052,1787896958.2287953,1787896963.0371487,1787896964.7359328,
doc172_q1,True,2.8195254802703857,6.462514162063599,16024,128,35.135986186208434,1787896964.6236248,1787896967.4431503,1787896971.086139,
doc243_q1,True,4.7968666553497314,6.457862854003906,16024,128,77.06218720049584,1787896964.7359986,1787896969.5328653,1787896971.1938615,
doc31_q2,True,2.840632915496826,6.29814076423645,16023,128,37.020884868463924,1787896971.0864816,1787896973.9271145,1787896977.3846223,
doc292_q0,True,4.785861015319824,6.331047773361206,16023,128,82.83788308039074,1787896971.1939287,1787896975.9797897,1787896977.5249765,
doc139_q1,True,2.8843154907226562,6.535264253616333,16024,128,35.059379989367336,1787896977.3849702,1787896980.2692857,1787896983.9202344,
doc88_q2,True,4.790432929992676,6.514577865600586,16023,128,74.23969838989721,1787896977.52506,1787896982.3154929,1787896984.0396378,
doc73_q1,True,2.860934257507324,6.511583566665649,16023,128,35.06225582361156,1787896983.9205387,1787896986.781473,1787896990.4321222,
doc2_q0,True,4.790510892868042,6.491020202636719,16021,128,75.27156673868022,1787896984.0396953,1787896988.8302062,1787896990.5307155,
doc213_q2,True,2.9711053371429443,6.451326370239258,16024,128,36.779273150395234,1787896990.4323344,1787896993.4034398,1787896996.8836608,
doc168_q0,True,4.9457011222839355,6.468002796173096,16023,128,84.0832025579969,1787896990.530839,1787896995.47654,1787896996.9988418,
doc57_q2,True,2.851884126663208,6.503174781799316,16023,128,35.056097169352455,1787896996.8839233,1787896999.7358074,1787897003.387098,
doc256_q2,True,4.790420770645142,6.512713432312012,16024,128,74.31954095195353,1787896996.9989195,1787897001.7893403,1787897003.511633,
doc218_q0,True,2.8485846519470215,6.490259408950806,16023,128,35.14866333239297,1787897003.3874586,1787897006.2360432,1787897009.877718,
doc166_q1,True,4.782437801361084,6.4750816822052,16024,128,75.62134093803996,1787897003.511707,1787897008.2941449,1787897009.9867887,
doc224_q2,True,2.8862781524658203,6.307246923446655,16024,128,37.41630180485418,1787897009.878023,1787897012.764301,1787897016.1852698,
doc38_q2,True,4.818855285644531,6.304689168930054,16023,128,86.14691146830114,1787897009.9868624,1787897014.8057177,1787897016.2915516,
doc170_q0,True,2.8259060382843018,6.291255950927734,16023,128,36.937106851169105,1787897016.1854818,1787897019.0113878,1787897022.4767377,
doc242_q0,True,4.7701029777526855,6.325238227844238,16023,128,82.30795359597468,1787897016.2916348,1787897021.0617378,1787897022.616873,
doc306_q2,True,2.8769097328186035,6.374957323074341,16024,128,36.591840647497335,1787897022.478831,1787897025.3557408,1787897028.8537884,
doc15_q0,True,4.816981554031372,6.348555326461792,16022,128,83.57416554403363,1787897022.6169364,1787897027.433918,1787897028.9654918,
doc227_q1,True,2.846230983734131,6.491111993789673,16024,128,35.117744487919374,1787897028.8541138,1787897031.7003448,1787897035.3452258,
doc51_q0,True,4.799173355102539,6.5226240158081055,16022,128,74.26960511164147,1787897028.9655676,1787897033.764741,1787897035.4881916,
doc246_q2,True,2.916186809539795,6.572529077529907,16024,128,35.007663566015516,1787897035.34555,1787897038.2617369,1787897041.9180791,
doc237_q1,True,4.842052459716797,6.536632061004639,16024,128,75.5349585836646,1787897035.48827,1787897040.3303225,1787897042.024902,
doc127_q1,True,2.8592183589935303,6.495524883270264,16024,128,35.20055285368424,1787897041.9183555,1787897044.7775738,1787897048.4138803,
doc77_q0,True,4.796824216842651,6.524761915206909,16022,128,74.07674485091127,1787897042.0249815,1787897046.8218057,1787897048.5497434,
doc255_q0,True,2.9019384384155273,6.53946852684021,16023,128,35.18871236483253,1787897048.4141064,1787897051.3160448,1787897054.953575,
doc214_q2,True,4.82453727722168,6.509374141693115,16024,128,75.9717469976869,1787897048.5498192,1787897053.3743565,1787897055.0591934,
doc207_q2,True,2.8678274154663086,6.50171422958374,16024,128,35.223991980908075,1787897054.953779,1787897057.8216064,1787897061.4554932,
doc187_q0,True,4.7931506633758545,6.515110015869141,16023,128,74.33392653239129,1787897055.0592763,1787897059.852427,1787897061.5743864,
doc157_q2,True,2.877215623855591,6.550332307815552,16024,128,34.84779031359388,1787897061.4557579,1787897064.3329735,1787897068.0060902,
doc143_q0,True,4.837677717208862,6.571879863739014,16023,128,73.80915786323216,1787897061.5744627,1787897066.4121404,1787897068.1463425,
doc292_q2,True,0.6289312839508057,4.335600137710571,16024,128,34.53235372514231,1787897068.007234,1787897068.6361654,1787897072.3428342,
doc204_q2,True,2.8108625411987305,4.30839204788208,16024,128,85.47410880970736,1787897068.1464186,1787897070.957281,1787897072.4548106,
doc37_q2,True,2.860093116760254,6.299144983291626,16023,128,37.219560788160145,1787897072.343132,1787897075.2032251,1787897078.642277,
doc250_q2,True,4.781709432601929,6.305532217025757,16024,128,83.99926901499771,1787897072.4548743,1787897077.2365837,1787897078.7604065,
doc254_q0,True,2.8531720638275146,6.491830825805664,16023,128,35.17779719756218,1787897078.642477,1787897081.495649,1787897085.1343079,
doc111_q0,True,4.79584813117981,6.500873804092407,16023,128,75.07218338908935,1787897078.7604954,1787897083.5563436,1787897085.2613692,
doc21_q1,True,2.861184597015381,6.511921405792236,16023,128,35.06141546338564,1787897085.1346116,1787897087.9957962,1787897091.646533,
doc86_q1,True,4.807354211807251,6.487858772277832,16023,128,76.16760049979095,1787897085.261446,1787897090.0688002,1787897091.7493048,
doc62_q0,True,2.804468870162964,6.456779956817627,16022,128,35.04630272807393,1787897091.6467845,1787897094.4512534,1787897098.1035645,
doc100_q0,True,4.767547845840454,6.454835891723633,16023,128,75.86138022627954,1787897091.749386,1787897096.516934,1787897098.204222,
doc9_q2,True,2.8177707195281982,6.279848337173462,16022,128,36.97201915624854,1787897098.1037989,1787897100.9215696,1787897104.3836472,
doc17_q2,True,4.769016265869141,6.293180704116821,16023,128,83.98043989739097,1787897098.2043,1787897102.9733162,1787897104.4974806,
doc55_q0,True,2.8518054485321045,6.47491979598999,16022,128,35.32872212267042,1787897104.3839722,1787897107.2357776,1787897110.858892,
doc152_q1,True,4.7873008251190186,6.493933439254761,16024,128,75.00149647897162,1787897104.49754,1787897109.2848408,1787897110.9914734,
doc94_q1,True,2.8820672035217285,6.535755395889282,16023,128,35.03309348274114,1787897110.859171,1787897113.741238,1787897117.3949263,
doc85_q2,True,4.805089950561523,6.516737937927246,16023,128,74.78173137515023,1787897110.9915445,1787897115.7966344,1787897117.5082824,
doc36_q1,True,2.8683066368103027,6.497822284698486,16023,128,35.266413598320256,1787897117.3951685,1787897120.2634752,1787897123.8929908,
doc115_q1,True,4.807733058929443,6.525871992111206,16024,128,74.49921396226158,1787897117.5083597,1787897122.3160927,1787897124.0342317,
doc22_q2,True,2.8742597103118896,6.339611768722534,16023,128,36.93708397948639,1787897123.8933122,1787897126.767572,1787897130.232924,
doc272_q2,True,4.794274091720581,6.336188554763794,16024,128,83.01368400642127,1787897124.0342915,1787897128.8285656,1787897130.37048,
doc96_q0,True,2.8893144130706787,6.368494987487793,16022,128,36.79027209487238,1787897130.233301,1787897133.1226153,1787897136.601796,
doc194_q0,True,4.8205180168151855,6.3376054763793945,16023,128,84.37219567866485,1787897130.3705559,1787897135.191074,1787897136.7081614,
doc90_q1,True,2.8270416259765625,6.496948957443237,16023,128,34.87826488219389,1787897136.6020904,1787897139.429132,1787897143.0990393,
doc41_q2,True,4.791723966598511,6.516219854354858,16023,128,74.2245898692946,1787897136.708246,1787897141.49997,1787897143.2244658,
doc248_q0,True,2.8721513748168945,6.535584926605225,16023,128,34.93989946603943,1787897143.099407,1787897145.9715583,1787897149.634992,
doc158_q1,True,4.804865121841431,6.534631013870239,16024,128,73.99845296398537,1787897143.2245328,1787897148.029398,1787897149.7591639,
doc264_q1,True,2.8641703128814697,6.500919342041016,16024,128,35.19626979307419,1787897149.6353204,1787897152.4994907,1787897156.1362398,
doc258_q1,True,4.796988010406494,6.498400926589966,16024,128,75.23159062828998,1787897149.7592459,1787897154.556234,1787897156.2576468,
doc135_q0,True,2.8592233657836914,6.320151090621948,16023,128,36.98430310502423,1787897156.1365402,1787897158.9957635,1787897162.4566913,
doc192_q2,True,4.7959489822387695,6.331864595413208,16024,128,83.33791186317126,1787897156.2577064,1787897161.0536554,1787897162.589571,
doc219_q0,True,2.8660728931427,6.348187446594238,16023,128,36.759273147152484,1787897162.4570477,1787897165.3231206,1787897168.8052351,
doc98_q2,True,4.831169128417969,6.342710971832275,16023,128,84.68174437756255,1787897162.5896418,1787897167.420811,1787897168.9323528,
doc33_q2,True,2.853879451751709,6.524656057357788,16023,128,34.8700053837425,1787897168.8055634,1787897171.659443,1787897175.3302195,
doc285_q0,True,4.817434310913086,6.538161516189575,16023,128,74.38715422613008,1787897168.9324179,1787897173.7498522,1787897175.4705794,
doc243_q0,True,2.8650834560394287,6.5299999713897705,16023,128,34.92576146383625,1787897175.330502,1787897178.1955855,1787897181.860502,
doc200_q1,True,4.8227198123931885,6.515391111373901,16024,128,75.6201160125292,1787897175.470642,1787897180.293362,1787897181.9860332,
doc59_q2,True,2.8497934341430664,6.516823768615723,16023,128,34.90562889450634,1787897181.8607934,1787897184.7105868,1787897188.3776171,
doc12_q1,True,4.79486083984375,6.516366720199585,16023,128,74.35350727558503,1787897181.986103,1787897186.780964,1787897188.5024698,
doc200_q2,True,0.6178920269012451,4.301293611526489,16024,128,34.750487303442625,1787897188.3779461,1787897188.9958382,1787897192.6792397,
doc69_q0,True,2.7902324199676514,4.317038536071777,16022,128,83.83513705499892,1787897188.5025334,1787897191.2927659,1787897192.819572,
doc233_q2,True,2.8938260078430176,6.563280820846558,16024,128,34.88256608213383,1787897192.6795487,1787897195.5733747,1787897199.2428296,
doc60_q0,True,4.816407918930054,6.528303623199463,16022,128,74.77091021419844,1787897192.8196423,1787897197.6360502,1787897199.347946,
doc320_q1,True,2.808377265930176,6.4588847160339355,16024,128,35.06361834609098,1787897199.2430668,1787897202.051444,1787897205.7019515,
doc72_q0,True,4.769740104675293,6.47959303855896,16022,128,74.8602394179409,1787897199.3480265,1787897204.1177666,1787897205.8276196,
doc7_q0,True,2.8617095947265625,6.524413585662842,16021,128,34.946859019114996,1787897205.7022002,1787897208.5639098,1787897212.2266138,
doc293_q2,True,4.808795213699341,6.501496315002441,16024,128,75.61878461676496,1787897205.8276951,1787897210.6364903,1787897212.3291914,
doc65_q2,True,2.8367440700531006,6.274569272994995,16023,128,37.23284124232521,1787897212.2268665,1787897215.0636106,1787897218.5014358,
doc235_q0,True,4.770581483840942,6.294583797454834,16023,128,83.98937380644227,1787897212.3292646,1787897217.0998461,1787897218.6238484,
doc241_q1,True,2.837425708770752,6.496339321136475,16024,128,34.98306152061343,1787897218.5017107,1787897221.3391364,1787897224.99805,
doc276_q1,True,4.787644863128662,6.508559942245483,16024,128,74.3790333138867,1787897218.6239247,1787897223.4115696,1787897225.1324847,
doc21_q0,True,0.6301953792572021,4.491230249404907,16022,128,33.15173374621797,1787897224.998353,1787897225.6285484,1787897229.4895833,
doc20_q1,True,2.7918434143066406,4.470619201660156,16023,128,76.24603652509424,1787897225.132547,1787897227.9243903,1787897229.603166,
doc155_q2,True,2.8174169063568115,6.262459993362427,16024,128,37.15483283294894,1787897229.4898005,1787897232.3072174,1787897235.7522604,
doc230_q0,True,4.753749132156372,6.255071640014648,16023,128,85.25816360576611,1787897229.603248,1787897234.356997,1787897235.8583195,
doc253_q0,True,2.816391706466675,6.278439998626709,16023,128,36.97233232992787,1787897235.7525442,1787897238.5689359,1787897242.0309842,
doc123_q0,True,4.773474216461182,6.281022310256958,16023,128,84.90608062640013,1787897235.8583834,1787897240.6318576,1787897242.1394057,
doc136_q1,True,2.8526079654693604,6.441118955612183,16024,128,35.66939054989647,1787897242.0313027,1787897244.8839107,1787897248.4724216,
doc203_q1,True,4.775610446929932,6.4587719440460205,16024,128,76.04736694566377,1787897242.1394794,1787897246.9150898,1787897248.5982513,
doc122_q1,True,2.842423915863037,6.470892906188965,16024,128,35.27658644493538,1787897248.4726462,1787897251.3150702,1787897254.9435391,
doc141_q2,True,4.7663867473602295,6.458924055099487,16024,128,75.62610254716992,1787897248.5983357,1787897253.3647225,1787897255.0572598,
doc297_q2,True,2.8318607807159424,6.308124780654907,16024,128,36.82113901655553,1787897254.9437964,1787897257.7756572,1787897261.2519212,
doc35_q2,True,4.805809259414673,6.301708698272705,16023,128,85.5672491579481,1787897255.057339,1787897259.8631482,1787897261.3590477,
doc199_q2,True,2.8399691581726074,6.313442945480347,16024,128,36.850717131569816,1787897261.2522311,1787897264.0922003,1787897267.565674,
doc319_q0,True,4.8064188957214355,6.312007904052734,16023,128,85.01656115427359,1787897261.3591223,1787897266.1655412,1787897267.6711302,
doc78_q2,True,2.8219127655029297,6.275712490081787,16023,128,37.060631827923324,1787897267.566035,1787897270.3879478,1787897273.8417475,
doc205_q0,True,4.7728588581085205,6.295146226882935,16023,128,84.08399269781248,1787897267.671208,1787897272.4440668,1787897273.9663541,
doc54_q2,True,2.858086347579956,6.522490501403809,16023,128,34.930644827053364,1787897273.8420017,1787897276.700088,1787897280.3644922,
doc114_q2,True,4.788886785507202,6.501586198806763,16024,128,74.73582288056292,1787897273.9664137,1787897278.7553005,1787897280.468,
doc194_q2,True,0.5991561412811279,4.448501825332642,16024,128,33.25240456587869,1787897280.3646944,1787897280.9638505,1787897284.8131962,
doc107_q1,True,2.763300657272339,4.456650257110596,16024,128,75.58982504984567,1787897280.4680846,1787897283.2313852,1787897284.9247348,
doc295_q1,True,2.837822437286377,6.479924440383911,16024,128,35.14454012851331,1787897284.8134277,1787897287.6512501,1787897291.2933521,
doc214_q1,True,4.786343336105347,6.475200414657593,16024,128,75.7909012109696,1787897284.9248114,1787897289.7111547,1787897291.4000118,
doc183_q2,True,2.8376083374023438,6.293362379074097,16024,128,37.0396730949286,1787897291.2935913,1787897294.1311996,1787897297.5869536,
doc169_q0,True,4.764067888259888,6.3044023513793945,16023,128,83.09883539239434,1787897291.4000897,1787897296.1641576,1787897297.704492,
doc236_q1,True,2.855678081512451,6.480421543121338,16024,128,35.31284388969851,1787897297.587229,1787897300.442907,1787897304.0676506,
doc160_q1,True,4.778764724731445,6.462472915649414,16024,128,76.02267464780435,1787897297.7045684,1787897302.483333,1787897304.1670413,
doc23_q2,True,2.823214292526245,6.308013200759888,16023,128,36.73095732943741,1787897304.0679114,1787897306.8911257,1787897310.3759246,
doc131_q0,True,4.8054258823394775,6.303755521774292,16023,128,85.42846422519075,1787897304.167124,1787897308.97255,1787897310.4708796,
doc128_q0,True,2.798677444458008,4.2922203540802,16023,128,85.70225815097537,1787897310.3761532,1787897313.1748307,1787897314.6683736,
doc219_q1,True,2.708841323852539,4.205479860305786,16024,128,85.52499276367426,1787897310.4709527,1787897313.179794,1787897314.6764326,
doc171_q1,True,2.904620409011841,6.556420564651489,16024,128,35.051206129755904,1787897314.6764863,1787897317.5811067,1787897321.2329068,
doc70_q0,True,4.968295335769653,6.696324110031128,16022,128,74.07284063004371,1787897314.6685922,1787897319.6368876,1787897321.3649163,
doc97_q2,True,2.8580691814422607,6.308340787887573,16023,128,37.09852863782909,1787897321.2332263,1787897324.0912955,1787897327.541567,
doc87_q0,True,4.7766172885894775,6.267264366149902,16022,128,85.86874916729671,1787897321.3649926,1787897326.14161,1787897327.632257,
doc193_q2,True,2.81144642829895,6.451175212860107,16024,128,35.16745548265706,1787897327.6323388,1787897330.4437852,1787897334.083514,
doc259_q2,True,4.951724052429199,6.649122476577759,16024,128,75.40951975621559,1787897327.5417662,1787897332.4934902,1787897334.1908886,
doc246_q0,True,2.815263271331787,6.4569807052612305,16023,128,35.14825142869114,1787897334.0838306,1787897336.8990939,1787897340.5408113,
doc59_q0,True,4.765376329421997,6.464672327041626,16022,128,75.32531129320742,1787897334.1909642,1787897338.9563406,1787897340.6556365,
doc245_q0,True,2.8542022705078125,6.526376008987427,16023,128,34.856738573865975,1787897340.5410175,1787897343.3952198,1787897347.0673935,
doc314_q0,True,4.80473518371582,6.50817608833313,16023,128,75.14202556310936,1787897340.6557038,1787897345.460439,1787897347.1638799,
doc45_q1,True,2.817288875579834,4.543692350387573,16023,128,74.14257551483132,1787897347.0676117,1787897349.8849006,1787897351.611304,
doc136_q2,True,2.7358028888702393,4.4582648277282715,16024,128,74.31223710223878,1787897347.163959,1787897349.899762,1787897351.6222239,
doc19_q0,True,2.8758134841918945,6.525614261627197,16022,128,35.070407346985384,1787897351.6116323,1787897354.4874458,1787897358.1372466,
doc174_q1,True,4.925815582275391,6.612310886383057,16024,128,75.89703907757129,1787897351.622329,1787897356.5481446,1787897358.23464,
doc5_q1,True,2.8103764057159424,6.4536285400390625,16022,128,35.13344541655806,1787897358.1375325,1787897360.9479089,1787897364.591161,
doc287_q1,True,4.777253150939941,6.462652921676636,16024,128,75.94637321212565,1787897358.2347124,1787897363.0119655,1787897364.6973653,
doc0_q0,True,2.8310818672180176,6.492478847503662,16021,128,34.95933401627869,1787897364.5914323,1787897367.4225142,1787897371.0839112,
doc217_q1,True,4.786853551864624,6.494510650634766,16024,128,74.95650039588503,1787897364.697438,1787897369.4842916,1787897371.1919487,
doc226_q1,True,2.8411784172058105,6.489680528640747,16024,128,35.08289048232407,1787897371.0842068,1787897373.9253852,1787897377.5738873,
doc165_q0,True,4.7821044921875,6.516139984130859,16023,128,73.81625150967844,1787897371.1920297,1787897375.9741342,1787897377.7081697,
doc56_q1,True,2.8694889545440674,6.5501086711883545,16023,128,34.77675224668437,1787897377.5741782,1787897380.4436672,1787897384.124287,
doc162_q2,True,4.816035509109497,6.523591756820679,16024,128,74.96092744913788,1787897377.7082472,1787897382.5242827,1787897384.231839,
doc299_q2,True,2.854935646057129,6.327120780944824,16024,128,36.86439375420575,1787897384.1245794,1787897386.979515,1787897390.4517002,
doc221_q2,True,4.805595636367798,6.352670431137085,16024,128,82.73678844279047,1787897384.2319155,1787897389.037511,1787897390.584586,
doc286_q2,True,2.854663610458374,6.318018913269043,16024,128,36.95837960838792,1787897390.451979,1787897393.3066425,1787897396.7699978,
doc325_q2,True,4.780389785766602,6.3073179721832275,16024,128,83.82843485284572,1787897390.5846567,1787897395.3650465,1787897396.8919747,
doc305_q0,True,2.8299105167388916,4.497345447540283,16023,128,76.76461469982608,1787897396.7700956,1787897399.600006,1787897401.267441,
doc314_q1,True,2.719630002975464,4.381266832351685,16024,128,77.03247649370607,1787897396.8920472,1787897399.6116772,1787897401.273314,
doc108_q0,True,2.9182887077331543,4.636808395385742,16023,128,74.48270794897998,1787897401.2678053,1787897404.186094,1787897405.9046137,
doc193_q1,True,2.9304540157318115,4.640784740447998,16024,128,74.83932677479112,1787897401.2734132,1787897404.2038672,1787897405.914198,
doc182_q0,True,2.930493116378784,6.573358774185181,16023,128,35.13717277103132,1787897405.9048843,1787897408.8353775,1787897412.478243,
doc186_q1,True,4.97009801864624,6.688494920730591,16024,128,74.48803000327854,1787897405.9142976,1787897410.8843956,1787897412.6027925,
doc177_q2,True,2.868818759918213,6.5295398235321045,16024,128,34.9657889185464,1787897412.478554,1787897415.3473728,1787897419.0080938,
doc84_q2,True,4.80446195602417,6.512868642807007,16023,128,74.92361215293619,1787897412.6028738,1787897417.4073358,1787897419.1157424,
doc87_q2,True,0.6052122116088867,4.481192588806152,16023,128,33.0239029983318,1787897419.0084016,1787897419.6136138,1787897423.4895942,
doc3_q0,True,2.794346570968628,4.482743263244629,16021,128,75.81156761652548,1787897419.1158242,1787897421.9101708,1787897423.5985675,
doc239_q2,True,2.8092782497406006,6.4912073612213135,16024,128,34.76438468108473,1787897423.4898384,1787897426.2991166,1787897429.9810457,
doc161_q0,True,4.7822935581207275,6.5032312870025635,16023,128,74.37805438966514,1787897423.598658,1787897428.3809516,1787897430.1018894,
doc119_q1,True,2.853631019592285,6.5233094692230225,16024,128,34.88044027750716,1787897429.9812565,1787897432.8348875,1787897436.504566,
doc257_q2,True,4.830844879150391,6.5005199909210205,16024,128,76.6616206336457,1787897430.101971,1787897434.9328158,1787897436.602491,
doc324_q2,True,2.84226131439209,6.518563508987427,16024,128,34.81759475273207,1787897436.504838,1787897439.3470993,1787897443.0234015,
doc281_q2,True,4.819384336471558,6.537051677703857,16024,128,74.51966799821054,1787897436.6025717,1787897441.421956,1787897443.1396234,
doc4_q2,True,2.860840320587158,6.531949996948242,16022,128,34.86684171388677,1787897443.0236757,1787897445.884516,1787897449.5556257,
doc135_q2,True,4.8162922859191895,6.535005331039429,16024,128,74.47432854682572,1787897443.1396925,1787897447.9559848,1787897449.6746979,
doc226_q2,True,0.6101555824279785,4.29489541053772,16024,128,34.73786643592244,1787897449.5558102,1787897450.1659658,1787897453.8507056,
doc116_q2,True,2.7954607009887695,4.322994232177734,16024,128,83.79521456420694,1787897449.6747804,1787897452.470241,1787897453.9977746,
doc262_q2,True,2.8981728553771973,6.382465362548828,16024,128,36.7362957434087,1787897453.8509486,1787897456.7491214,1787897460.233414,
doc46_q2,True,4.823922395706177,6.3704833984375,16023,128,82.76427491314213,1787897453.9978426,1787897458.821765,1787897460.368326,
doc117_q0,True,2.853943347930908,6.5162787437438965,16023,128,34.95037623979978,1787897460.2337532,1787897463.0876966,1787897466.750032,
doc86_q2,True,4.78117561340332,6.524948835372925,16023,128,73.40404038056225,1787897460.3683975,1787897465.149573,1787897466.8933463,
doc158_q2,True,2.869309186935425,6.510736465454102,16024,128,35.1510521039624,1787897466.7503574,1787897469.6196666,1787897473.2610939,
doc11_q0,True,4.790753364562988,6.480895757675171,16022,128,75.73326396736564,1787897466.8934276,1787897471.684181,1787897473.3743234,
doc240_q1,True,2.8413569927215576,4.551448583602905,16024,128,74.8497920710968,1787897473.2613552,1787897476.1027122,1787897477.8128037,
doc257_q0,True,2.74169921875,4.443859815597534,16023,128,75.19854485943385,1787897473.3743858,1787897476.116085,1787897477.8182456,
doc153_q1,True,2.8733930587768555,6.43147611618042,16024,128,35.97442722245087,1787897477.8183048,1787897480.6916978,1787897484.249781,
doc215_q1,True,4.918672561645508,6.55182147026062,16024,128,78.37619663753884,1787897477.8131304,1787897482.731803,1787897484.3649518,
doc156_q2,True,2.833653450012207,6.493142366409302,16024,128,34.977561873864296,1787897484.2500675,1787897487.083721,1787897490.7432098,
doc64_q1,True,4.775047063827515,6.50571346282959,16023,128,73.95994980535039,1787897484.3650353,1787897489.1400824,1787897490.8707488,
doc68_q1,True,2.837764024734497,6.49379301071167,16023,128,35.01066334291891,1787897490.7434945,1787897493.5812585,1787897497.2372875,
doc65_q0,True,4.7774152755737305,6.501525163650513,16022,128,74.24120752696454,1787897490.8708217,1787897495.648237,1787897497.3723469,
doc284_q1,True,2.8706231117248535,6.488409757614136,16024,128,35.38074865344541,1787897497.2375798,1787897500.108203,1787897503.7259896,
doc282_q2,True,4.785189867019653,6.457983732223511,16024,128,76.51869286620148,1787897497.3724313,1787897502.1576211,1787897503.830415,
doc44_q2,True,2.8285741806030273,6.287687540054321,16023,128,37.00370201811026,1787897503.7262557,1787897506.5548298,1787897510.0139432,
doc159_q2,True,4.781675577163696,6.304042100906372,16024,128,84.07962077707623,1787897503.8304853,1787897508.612161,1787897510.1345274,
doc284_q2,True,0.6142191886901855,4.514551401138306,16024,128,32.81771731943272,1787897510.0141478,1787897510.628367,1787897514.5286992,
doc316_q1,True,2.8143975734710693,4.504538297653198,16024,128,75.73333875020384,1787897510.1346028,1787897512.9490004,1787897514.639141,
doc156_q0,True,0.5912253856658936,4.265549898147583,16023,128,34.8363351046386,1787897514.5289636,1787897515.120189,1787897518.7945135,
doc112_q0,True,2.765876293182373,4.302446603775024,16023,128,83.30240348756362,1787897514.639217,1787897517.4050932,1787897518.9416635,
